AAPL,AVGO,BND,GOOGL,IYW,LLY,META,MGC,MGK,MSFT,NVDA,QQQ,SPY,TLT,VOO
0.01885896565760649,0.022781222941124234,0.002619379738045871,0.014729327915178498,0.012568530637264732,0.011874074633094358,0.02568828616366094,0.010357896675348676,0.011063909934513082,0.01594111628687821,0.021998262861388455,0.011681509608808965,0.010652967415384908,0.011126174214125975,0.010485137968785342
0.019784606849743647,0.021770550228074628,0.0025130825543500245,0.013805982630647614,0.012313597608520965,0.012296726119372315,0.019406256206290908,0.009642723944159794,0.010488209002696435,0.014558913210547838,0.023002204850424382,0.011286543857858274,0.009587843993547734,0.011272261495093305,0.009441321420129734
0.018370818126221898,0.02110844253163914,0.0024797622203751885,0.01551184509619145,0.011459526662622422,0.011880522492256242,0.02124058321451485,0.008803759482519189,0.009783379847178014,0.014796084339129238,0.021302891037196497,0.010602864021957625,0.008979069870579271,0.011227642074762918,0.008890472354164361
0.019422801889307034,0.020370536829939227,0.0023351695420360664,0.01735141328384721,0.01267558521369887,0.011930970600833101,0.016938787970200108,0.010073188046663803,0.01074867301497765,0.016505136822248315,0.02251440596213797,0.0117332427808861,0.01022270258615879,0.010768355347944385,0.010301974182282465
0.0179511322195235,0.02034784359711574,0.0024883551652259196,0.015184602087688513,0.012412795522211653,0.01180367580571367,0.018429406920806576,0.00982042406248984,0.010490384490276285,0.015195726763279951,0.021526396465157124,0.011317304285224494,0.009551711825355658,0.01112243132898849,0.009555652150198412
0.0171096919720401,0.019449240666554863,0.0023546501373401083,0.01650801262341577,0.01129987857282255,0.011701847985503293,0.01489382330639672,0.008851365893135201,0.009408676490004642,0.014669254508642149,0.021522060118535538,0.010274754841628066,0.00875965404769928,0.010564703736789036,0.008771664579192233
0.020792918190996178,0.020049718279963113,0.00227137550800304,0.018094718786701897,0.01584967965278165,0.01169027310851692,0.016766916781743312,0.010014581511619734,0.010462016980216376,0.03978429409679482,0.02571256942761005,0.013892748972267784,0.010164084085286804,0.010228373671465412,0.010186194241114548
0.026518573039331722,0.01890209283582533,0.0024608182822802253,0.01699661992640893,0.015976088557778934,0.011871472088239727,0.02125497041451475,0.011045077023763854,0.010579841029288621,0.034872588137464494,0.031446372876226814,0.013737048685699001,0.010904094194317416,0.010902273415349337,0.01098375551641241
0.025684669127446193,0.019039420741523032,0.002344910255844539,0.016848092561967832,0.01414039960689333,0.012119904225628404,0.01669375410183808,0.010651048285690053,0.010436335070629552,0.03518104888216073,0.02560645306627802,0.012550672222539078,0.010441931554286616,0.010425887794263072,0.0105434880237144
0.02460170536600901,0.021803845277898824,0.002953340831448536,0.022646182132003135,0.01538306941712852,0.011815436478693861,0.024163367731116606,0.01097762578191035,0.010443891129925324,0.03310799658802548,0.030071334158203906,0.012644282722506202,0.011185301923726585,0.011270945038725014,0.011217399218240021
0.023211654784401157,0.01978563104169568,0.0027122827473256535,0.017114791103269536,0.014139548986585641,0.011875322929100011,0.024880888635519675,0.011232805728362057,0.010234046044807156,0.03238036099369629,0.02791372234621714,0.01168200760006622,0.01118805084241898,0.010614283132864444,0.011023868441216292
0.021719280713834603,0.019795406953527616,0.0028962409465307397,0.02041723445093927,0.01412304424849982,0.012037465484244359,0.02058569139841642,0.011449908955017891,0.010402945590442358,0.028201177704170938,0.02805293099501432,0.011715424532429887,0.011690948895671389,0.011994912353727759,0.0116228376596801
0.02051184322976826,0.019450872375351893,0.0026129495267253784,0.017319474445182406,0.012905823539684858,0.012039515915838662,0.018904913627153977,0.010832968182401844,0.009965565366169535,0.026984223523677547,0.026494230669237267,0.01069014199133592,0.010662418523823138,0.011131696084545704,0.010525623954256071
0.019372435224632934,0.01912768913847485,0.002701692737270101,0.018805456617081055,0.012635648662839173,0.01242274752520424,0.016510735427389595,0.010297859803271366,0.00974258547697661,0.024133381572821255,0.025170607373689827,0.010593938985155,0.010515997130629775,0.011281741979639263,0.010453366786755642
0.018587170673613342,0.0191148857011908,0.003408119777283649,0.016646192641939568,0.011832879486351472,0.012608338559370415,0.016083628415592115,0.009783059593315248,0.009698213398977203,0.022962094277334626,0.024644659810800093,0.010137963414859973,0.009619917905368492,0.011895306920025968,0.009547668420398607
0.017591078176288563,0.02017478275589355,0.003151364696838347,0.017682808572088694,0.011356382835313195,0.012617861886391812,0.018115356045856335,0.00885558685893536,0.009004486731587472,0.020411302944543793,0.02334014854730564,0.009814818867112503,0.009108620610647373,0.011203533799372672,0.009078722999913734
0.017768696976995502,0.02390623248869364,0.0030914343080894803,0.017252779373940635,0.011796817709016763,0.012694292675409842,0.014659182002802,0.009083137406753745,0.009585034615164027,0.019558084339688503,0.023790887127966884,0.010451752765961513,0.00934245452263575,0.011090694009044973,0.009330401637939446
0.018270384694789327,0.021362063372103515,0.0028519460784743873,0.016652862588841456,0.011680623400106695,0.012439169395920657,0.01715900288694584,0.00829165449093211,0.009143194058212387,0.01772423670096849,0.02448267046336551,0.010254268539033676,0.008456329143297631,0.010618862553075283,0.008420077231984293
0.017455932803383426,0.021878066322222396,0.0027415617256422815,0.016888091048590556,0.011710111444192706,0.012479174744720265,0.018297875687985923,0.008407009047813342,0.008898715680762016,0.0179444781589385,0.029161542773605515,0.00999984680759364,0.008688620002378092,0.010293188395822972,0.008624444837093436
0.016580283528178096,0.020600017738195923,0.002683582943417679,0.016017091818949412,0.0120744581042469,0.012247782223573428,0.015243464843275373,0.008017745742171813,0.008804831871053942,0.017337440595082035,0.036513976671009696,0.010219024798696628,0.00801408279083048,0.010346290837468948,0.007964634227252175
0.015829112988341977,0.020196644036894557,0.002954009374307251,0.01638452508840698,0.01081032197534636,0.0125533976784898,0.015883978403304185,0.0073423442403458715,0.00804911469210105,0.0164055350420773,0.025667930269262222,0.009290639265947049,0.0074167132237669044,0.010795612479627547,0.007382445843553327
0.01519685879276079,0.01966599787745718,0.002871502450852968,0.015308555837000373,0.010737612802891865,0.01236241331505849,0.014532877061982337,0.006921170409302349,0.007749480799605063,0.015204524972426612,0.030892922162133785,0.009041455017672341,0.0068894221712621825,0.01034211847215696,0.006864018056864734
0.014560297248656057,0.01911870394515568,0.0027680701569028575,0.015495363343528374,0.009779110429656644,0.012258533645792097,0.019751868811689086,0.006458976424935835,0.007154613836901616,0.014515085030294125,0.02428059981128553,0.008432213101490046,0.006473127087808912,0.010167020469898605,0.00645539041658229
0.014149851461711134,0.01873984424808913,0.002569465295584397,0.014934746195079073,0.009854911055861233,0.012321102469996507,0.027976398370294156,0.006499747107323769,0.007247826123629914,0.01386404793831751,0.026806073728923407,0.008488507901762062,0.006477860106216606,0.009791952813804183,0.0064828686310721495
0.016188296014350383,0.018192535739630804,0.0025610817624734535,0.01539428203605216,0.009072873035774308,0.012434988115103915,0.01772412685730323,0.006168536501868015,0.006873139080318887,0.013410328248968236,0.022788670371697167,0.00793205863333587,0.00606454185803919,0.010005620201619863,0.006060425705193175
0.015173497070588883,0.01768120113555248,0.002771764803206176,0.0144120493633147,0.008978557313251175,0.012201018572151888,0.02218161361271146,0.005882550332963603,0.006513295131543997,0.012754129784666748,0.02469799548233488,0.007700319522884078,0.005809516045674791,0.010229451660470859,0.005819566046446146
0.017489411118400057,0.017315093821290393,0.0026111673958629424,0.015439274772225198,0.00880328820350365,0.012311666346180477,0.01632166582655873,0.0056723472746612645,0.006228921854521855,0.012384152575765538,0.02202297665190135,0.0073848184183128085,0.005567076014508657,0.00980071574504458,0.005588969783700789
0.01647252439433023,0.048028445446157295,0.0026917266497755864,0.01568641253407671,0.009040566340311544,0.012133213646342083,0.019730766726982773,0.005452039740268378,0.005954093880599623,0.011868045379743519,0.02326531216665674,0.00736032386327799,0.00539513279330742,0.010270436697518587,0.0054091452514889535
0.016795212154279017,0.03587033949431312,0.0025083854267329867,0.014782669355746141,0.008684666575251998,0.012036360245382897,0.0171116152199491,0.005524326902444355,0.005990767032873134,0.01178325681253472,0.021290217660684466,0.0072870152353274684,0.005505270349561538,0.00999986431843013,0.00552796367576297
0.01576759429142439,0.03886292732420225,0.0026985891872836677,0.016494886256301574,0.009021636025248515,0.012254048741424781,0.020691616752622786,0.0056585267250339145,0.006391008405757127,0.011341711206252268,0.023023791499344765,0.0076770324944788314,0.005754244342600808,0.011043025725580817,0.005815649340052108
0.015098473816130087,0.03524585357274424,0.0025177288443687922,0.014424402717262731,0.009082751230711951,0.012269073081171452,0.016458115007611598,0.005770996356972394,0.006543083011905188,0.012512039324691318,0.02340633494461881,0.007672886308266759,0.0058623578755823205,0.010355072496922637,0.005925590934180625
0.014679384303784378,0.034534280332062364,0.0024406428990378266,0.015347008590248132,0.009078135548459466,0.012078894318133289,0.016947747813800988,0.00590647589155723,0.006434637866591774,0.011955260999694668,0.023869923508306037,0.00759397812791416,0.005974681719539173,0.010054288781241746,0.006014170345459235
0.015408159614922735,0.032702624651771046,0.0022600941018905453,0.013963316056977293,0.008605793880577486,0.011999873698066994,0.018293999831460177,0.005668881966042115,0.006202572777638035,0.011800421630775994,0.022644605829323754,0.007312952134812049,0.005628325921573191,0.009686787393728651,0.005651801038001265
0.01445965668887608,0.03223070124301109,0.003071616280460759,0.015440358986889424,0.009317144073645221,0.014183074953222326,0.015561935772273017,0.00845687153801743,0.007838400846955914,0.013328175585044738,0.02374295756301728,0.008299919353754265,0.008524541836654078,0.01135434840536486,0.008606468348533108
0.013984145863253843,0.030502852183477824,0.002764473978916629,0.01355295036983189,0.009160487421496244,0.013311831233376186,0.01868990879126919,0.00852300582875337,0.008112900126376305,0.013065334457187414,0.02273852720325937,0.008235331033132122,0.007705142862247532,0.010791504520684597,0.007688005873488175
0.015553121364422542,0.029878853526238064,0.0030596718724504673,0.017123710727642526,0.011271587511023064,0.01386421900495362,0.01665220528153485,0.009853455867771704,0.009548033459418605,0.014826461987089732,0.022497665139086305,0.010343550705301751,0.010445033947680604,0.011090650135056779,0.01056683539983821
0.01604804659729594,0.02835949055367783,0.0027401903639767454,0.013799573402305714,0.01177381967892694,0.013363818018602727,0.02309968650862697,0.009848366095821718,0.010357756287386263,0.01352847102070525,0.02249017899086192,0.010743462787038837,0.009317385223809052,0.010716466930406959,0.009313204752499207
0.01615636468753037,0.02748284693860378,0.00273597871850883,0.016066290409806526,0.01042152860137734,0.013827994610345727,0.015798229864663397,0.009369671555131295,0.009844310618852634,0.016229812435006014,0.02201323106000693,0.009678111877994791,0.01002953265533048,0.010318758300815628,0.010125932736920031
0.01551513066140721,0.02644492183558029,0.0024792382751384384,0.014590355857727461,0.010717673163516224,0.013328150480941024,0.02136196454489733,0.009568458917511409,0.010603292782092768,0.014612980362068716,0.022098681818350986,0.009856419458682176,0.009506142589382323,0.009989612128909286,0.00953851505391369
0.01516693441014402,0.028109808201055388,0.0025453229146106997,0.015882952760195062,0.010290048020999271,0.013845162788318995,0.016690524868184575,0.009534906986368115,0.010161345387358167,0.014571341506930019,0.02125842542864085,0.00978663016917124,0.010245649813518944,0.010013699415768948,0.010370904578613402
0.015373023000967172,0.02592448702927303,0.0023037891422618365,0.014357083792338694,0.010418812105602613,0.013332764116369638,0.01720188697110033,0.009496156596614878,0.010503365711413462,0.013217454776015887,0.021614116038947487,0.009777417018395384,0.009341250840975267,0.009856580583815168,0.009434413885450606
0.014913926778737638,0.025623852248447918,0.0031538494280834287,0.01569363001802881,0.010023189402958979,0.015906086018337064,0.019188201550856904,0.009208092916350896,0.009595001168830894,0.014782466705872513,0.02172530999384835,0.009241866089701886,0.009854808156283841,0.010947327854785518,0.009933685591077357
0.014597707823152678,0.024554202235470116,0.00299684883869413,0.013997414522442974,0.010270216440154823,0.014335776558255733,0.020987190596073246,0.009257246253551508,0.010004876330272878,0.013455739615676117,0.022831848155972116,0.009273621339920306,0.009180924078605822,0.010308078403175394,0.009225393809406044
0.014788354571005757,0.02377322523820028,0.0030887235856293382,0.014683047807667429,0.009291932273682878,0.015953561058358306,0.022558244211310745,0.00852027257310604,0.008868232646139347,0.01424387908732231,0.021652889913194865,0.008501092765971092,0.009099588643124044,0.010112128753093239,0.009193578905524644
0.014355614365547222,0.022924321220296043,0.0027708792567548725,0.013476753651311258,0.009448470666073062,0.014734823983781715,0.019053238816819574,0.008373551798166253,0.009414489035858748,0.012897178080090279,0.02408545875862479,0.008605270403876717,0.008360405786683183,0.009715637069916454,0.008412276050234124
0.013895989187418654,0.022379065242195663,0.002794874400772993,0.015609352593446965,0.008629867289997132,0.01532540171427628,0.018255265191522586,0.007894424126796638,0.008279720717263803,0.012900819658240519,0.026638507821737472,0.007960335714835115,0.008220912105284518,0.00978655144344397,0.008316572086554444
0.016573764599418978,0.031355566966540925,0.002584603040983462,0.014877345511584223,0.013324574722465643,0.015224467258675278,0.01896930303372395,0.009751064477091691,0.011117213273939622,0.017964470401275582,0.02996166205502447,0.011727989199746595,0.010190358837887938,0.009657708980076053,0.010251259308408872
0.015284962670229612,0.026229453928737864,0.0028163676614529547,0.014908207398225359,0.013575495452332815,0.015279537925494779,0.025447749255297424,0.009122789153715763,0.010797310847167391,0.016124037037080225,0.037504570120038126,0.011632412040806214,0.00916847132288106,0.010316194023041885,0.00915865028222459
0.015136316731490128,0.028203047634114155,0.002548106871879264,0.014761179021104204,0.011744748142810894,0.014897318233764556,0.016281092307209116,0.008311984180958265,0.009668606928948081,0.016021312744753272,0.02670398447493372,0.010416034692205652,0.008471204727625404,0.010338082938734347,0.008486110676434627
0.016555553336043447,0.026356493301504965,0.0025479779190334477,0.014298427926116403,0.012469020171562071,0.014780514798365806,0.018691592372072015,0.008882865003744191,0.010123054434396128,0.014434331171470699,0.032053702996599896,0.010857380461760489,0.009212226719527102,0.009973513569311629,0.009308589812174058
0.016467833163840217,0.02735314208916837,0.0023281286559881154,0.014679309687723498,0.011646116370158848,0.015127495876826132,0.014960297451784833,0.00917264036459048,0.010150144155013575,0.014569413955030006,0.02535910633163958,0.010788209988977756,0.00932379588043226,0.009639181073564936,0.009382050640660064
0.015590689234633328,0.025689741310786256,0.0026847559078547216,0.01418148220728155,0.011816886665374964,0.015135886421828353,0.017651300544369843,0.008813871241259574,0.009860722851904253,0.013275051857284271,0.03029448081291795,0.010703888661312883,0.008685441626695626,0.01003065285274414,0.008694947321923052
0.015108033923198387,0.024988071868491345,0.002459718316069841,0.015021457863039373,0.010667857907341826,0.014838024500906401,0.014788401280514079,0.008401425892478293,0.009084493282593066,0.013875809620288069,0.02318108949125304,0.009765776447383556,0.008061513316622996,0.009982407449518066,0.008046371865650544
0.015281348435859696,0.023932678847597047,0.0024480926995879906,0.013725635173138729,0.011055438150730687,0.014664584471681941,0.01514764937693332,0.007919538380788205,0.008867799910935094,0.016954020754456876,0.027311165312608708,0.009755123885896284,0.007859898158684337,0.009689067220076217,0.007905983644025458
0.01505175328633922,0.023077368749397125,0.002221787353236709,0.014136488646852572,0.010299547766539591,0.0144685236660809,0.015501035191584007,0.007410375476901047,0.00833370546298493,0.015392561374836557,0.02446313984652733,0.0091247438305576,0.007389646097972327,0.009641380823628535,0.007419165921291964
0.014421551419876414,0.022341442706930878,0.0022204319485630685,0.013397517418096477,0.009973598627545125,0.01430947964537714,0.013888461026248524,0.00686501389298988,0.008018250067763294,0.014969905100009223,0.02456274370906954,0.009070965355784145,0.006942950784041604,0.009235161529387548,0.006993396620234257
0.0140065029794295,0.021496218214761463,0.002183863773664764,0.013456282347742383,0.009432230589554358,0.014093473001422042,0.013882459814697252,0.00674728449390964,0.007635134112255188,0.013778568526196078,0.023325406357690787,0.008769464155461641,0.006656601468393747,0.009698948519080448,0.006693262817608918
0.013471266810122774,0.020822394782877066,0.002134476580018112,0.01288343935744777,0.009256876809728275,0.01471988013263401,0.013292035477540948,0.006635200182529507,0.00727320803259645,0.013531754566739041,0.024290191099868665,0.008441226290843177,0.006535603507624431,0.00918196649251803,0.006572929093286772
0.013057370231378367,0.020556879077120185,0.001982847814599468,0.012863750196141298,0.008829911829560362,0.014152811924747013,0.013634196149035674,0.006615544180709033,0.007085573913754183,0.012627427570941669,0.022387338999727287,0.0080933321680258,0.006555061832839794,0.00892560562471099,0.00658410452892104
0.012786063170433815,0.020120236825154927,0.002025313036950577,0.013841087343124746,0.008790629647959717,0.014166014506042103,0.015352401362533383,0.00626708487554471,0.006841953178331237,0.012463040993503307,0.023408645290343325,0.007898929020063047,0.006131228364273497,0.008852326785216046,0.0061433187328983705
0.012392695158925384,0.019901929966170958,0.0019025220333016373,0.012546037073833371,0.008930451570363365,0.013869559780099329,0.014127432177342025,0.006117985775541737,0.006608116171367437,0.012830708225990396,0.022082120883369805,0.00776161374474733,0.006012593979339271,0.008508060565514652,0.006042681842826632
0.012255988445327064,0.01918621590444749,0.001864389824679375,0.013175667917324243,0.008914730380862901,0.013779693545130393,0.01561217758654451,0.005893002683811251,0.006408480944209833,0.012347198103025007,0.02243860147897619,0.007549402704106741,0.005693883863098293,0.008372092026136748,0.00571477167117828
0.012712550940973675,0.021066269138458354,0.0018320628571169555,0.014291899164365579,0.010151935100028703,0.01402506834540832,0.014920005551722189,0.007286252470291489,0.007846630103153314,0.013072936057899302,0.02203990063246158,0.00934908898524925,0.007709117276282088,0.008714090158360254,0.007789534549325837
0.014260994358292032,0.019528385762216036,0.0018268408925340152,0.01480785616902715,0.012043451964784986,0.013611920197645849,0.02091309485006345,0.007899559648094173,0.008762613755811588,0.016575054828221428,0.02264535599617333,0.010547590047954407,0.007818740941896728,0.008666684472007224,0.007822989927671043
0.013565667313612364,0.01926873102570085,0.001787978072159389,0.013779522004725615,0.011406489597182016,0.013594327573871348,0.024261550304120486,0.007216104903343433,0.007941806416620508,0.015135457773085548,0.02147680955886411,0.009863526763550075,0.00725279605939454,0.008427932673651986,0.007242254749319503
0.013792437104745307,0.022176418021054047,0.0022172083932063577,0.014465561525827316,0.011030418495668059,0.013333296056704393,0.017801586253396874,0.007053807659835787,0.00793962218302198,0.015011436989703655,0.021702899951679958,0.009503851802833287,0.006975715802938682,0.00927651898970084,0.006981676056524495
0.0133412482845986,0.02259731850364017,0.002128114188471053,0.01418404611771574,0.01059054388959282,0.013215308340636705,0.02121844908492046,0.0066116965143426035,0.00736291399656264,0.0139472743987912,0.021169420410984584,0.00896395876356068,0.006524298464264897,0.008781776330699485,0.006528693783148699
0.012935802120569334,0.024894134730780157,0.002139726095798938,0.016896082875003635,0.010358270324650509,0.013370468909272563,0.024620909829006617,0.006270688617133826,0.00709824167399986,0.03972846079423072,0.02143400386673945,0.00961766589481772,0.006159721500462582,0.008723841761450815,0.006155998913642226
0.013797669408756333,0.02268475523806901,0.0020003318684770344,0.014775530960090526,0.010116474434511443,0.013287219651111291,0.018889197268283767,0.006188945577418425,0.006908046707375263,0.031800817148299194,0.021287099501403273,0.009363440544849923,0.006222033984775558,0.008381293043186579,0.006198877051565056
0.0143996423411207,0.023786287616335847,0.0022798620389656633,0.015745134786485707,0.009400237565027739,0.01309485603021136,0.019051413761333607,0.005987765087564604,0.0068130170501402455,0.033763383552044106,0.020848766871327154,0.008738723736642463,0.005917554964089589,0.009061211317026535,0.005885125519497321
0.014781853859526578,0.022151296291246646,0.002387217784468194,0.014356097406125558,0.00951596164845767,0.013385027117725245,0.01910311912323411,0.005717396591655856,0.0067605625803758085,0.02722786956541049,0.0209128988320856,0.008840792337381578,0.006030809825715284,0.009241145765910633,0.006008247062606021
0.01730262894569885,0.021693070023897178,0.0023105259334222786,0.01696000400754889,0.010576426120038125,0.01307680131933136,0.01698817897076284,0.00737583425366362,0.008405076929371983,0.028219091178283712,0.02097236719031141,0.010278323681791674,0.007436040205427566,0.008823221787115742,0.007414771014286416
0.01872014530920315,0.026164749581872395,0.002447012960998293,0.01408813901233399,0.011471268512886861,0.013550040721515081,0.021861542517620708,0.008123978152499487,0.00923990838890209,0.0229852262321009,0.021285652522209576,0.010986474356158309,0.008031733422430874,0.009408045961850348,0.007901125828841922
0.01733530746677175,0.02354985016524532,0.0023648368783740982,0.015676361035605033,0.010718815451026723,0.013043534954677097,0.01519996535948149,0.007562095616897713,0.00862843915512409,0.023874564576834515,0.022608501901838596,0.010119367312250094,0.007379099214807375,0.009285452681038297,0.007267132045508783
0.018617257491024834,0.026559524747068294,0.0023295813370877313,0.015200958037733268,0.011867340960691933,0.01368426108828717,0.017464837325204183,0.008671672829898997,0.00953538561553841,0.02047216669220457,0.02263240548915749,0.011472969392718257,0.008769013666670916,0.008928906874273388,0.008788154431354153
0.017373327045035754,0.023904768779470974,0.0024300845164143305,0.015802795735978967,0.012014931731597457,0.013074625820882514,0.018219426684190063,0.00864927206103382,0.009556264611179678,0.02345675347382741,0.024994265506885546,0.011392904669947973,0.00817296240869928,0.00997328776316968,0.008115744353427488
0.01664347283264251,0.028194311150179036,0.002385211275633224,0.01511764115470895,0.011185319537152712,0.013199305033278423,0.01571591204394001,0.00800795462224116,0.008713358059202345,0.019819816913453487,0.021842705377797172,0.010595488409285026,0.007674833231709262,0.010065210721653964,0.007651039100461372
0.016885941389444534,0.024991508172419498,0.002439806106491804,0.01545052161348689,0.011663086610403862,0.013631737009894541,0.015368314678246574,0.008994456840212857,0.009616807933198858,0.02152921229334557,0.03264998300512463,0.010906240748852065,0.008887221526882292,0.009629833099319801,0.008878834675738889
0.01635581610461996,0.024966493647527815,0.0029904006280589996,0.014600268399281057,0.01121127125586328,0.013137922996766305,0.014179750603194353,0.008797127332761067,0.009317537617316903,0.018495389552456595,0.04087925221578725,0.010380758081430018,0.008368341519016404,0.011710692598924145,0.008319938275587847
0.015618841133830809,0.023591245909422215,0.002779211819867368,0.015367245749937627,0.010828586024762166,0.013655064403340881,0.014768636354893292,0.008150417614889436,0.008825748062987858,0.018578150144141225,0.02858809423823042,0.009950250414811538,0.007895394339911264,0.010737500043612697,0.007859032569254508
0.014894791513873013,0.022874741904704187,0.002693631972582981,0.014010078861200788,0.010395451252254986,0.01314049070071441,0.014785488705625785,0.007579253692630485,0.008275530404521609,0.016154872257284708,0.033762270021077276,0.009401802692392302,0.007281725691496865,0.010735048516623656,0.007249356177558594
0.016147417481215384,0.023971953266609627,0.0025671423908381783,0.015616811500852843,0.011181801479921073,0.013352480597386888,0.019044634405053065,0.007932381293475852,0.00881133318233755,0.01810497611930894,0.025528699137023624,0.010053245052110426,0.007955328281409017,0.010276024451616662,0.007957469466489092
0.015046036219448273,0.022340356932915063,0.002838242096957711,0.013761559744768965,0.011134735936292415,0.013008141119380619,0.029345617188948077,0.0075585256371878615,0.008618238039580296,0.016087551708283247,0.02925729375989742,0.009769788679858433,0.007235027817891324,0.011454270063691345,0.007198879864643027
0.01487509102226426,0.02251064033591461,0.0029241656270074445,0.01459300951850466,0.010230300397534364,0.012952483048651153,0.018801658373087456,0.0068723890749956065,0.0077895641455482285,0.016258000291693206,0.02335953266593497,0.008997061969297485,0.006830708418127246,0.011720569778891606,0.0068179167444248345
0.014158287315102514,0.021411506534992592,0.0029007786647142235,0.013359659652479315,0.010127604488119698,0.012818998602285914,0.02103378239360162,0.006603980298983092,0.00766490881199542,0.014474447694381323,0.025924650126185656,0.008808190579152319,0.006391542400092295,0.011401322547760794,0.006387199301073156
0.013643249627317737,0.02083785197415558,0.0026927439256458708,0.01387914406624662,0.00932725685093319,0.012673206539919418,0.015966877579103853,0.006097315286330807,0.00702589104951273,0.014420448689532874,0.022348298321079638,0.008129434511740365,0.006054831049639434,0.010955835201484217,0.006053289693132599
0.013487667686148824,0.020077269350176986,0.0028017676762608222,0.01312937420650112,0.009217555046128624,0.012806893092970855,0.01644219516829375,0.005941491992951065,0.006984836833796872,0.013178621135980187,0.023768009884617216,0.008080235804129265,0.005793252074146994,0.011290242803851214,0.005801917913439031
0.013193011270167556,0.02074706897059535,0.002589619583284346,0.013325596413947776,0.008601318968352634,0.012508573032045667,0.014250802565932398,0.005682553071992975,0.00644303812206361,0.013891349188372095,0.021842165282491353,0.007614706647448323,0.005689070024907007,0.010690301355400571,0.005676579909488926
0.015216796088605506,0.019881467258150324,0.0026380842908525944,0.013631837212709805,0.009940359572213184,0.01245641450651867,0.014916581579912014,0.007046394197262629,0.007697475142373701,0.013002578697800906,0.022443927922850642,0.008673427484979127,0.007457879663631595,0.011442184531296355,0.0074775596869838985
0.015300946506506924,0.031029099403800577,0.0024231126263277087,0.013520662188356675,0.011380006511080665,0.012377434143418575,0.01780822335645252,0.0075947662111788185,0.008480554363092207,0.015016116467843028,0.025396209746440173,0.009966996261794318,0.0077221337790124136,0.010758796213870832,0.007633962819806618
0.01456886415038939,0.02533062689546623,0.0023570575345404033,0.013070649998963109,0.011030390889225129,0.013008759173277934,0.017492470005184314,0.007125554256745901,0.008098400738054045,0.01355874257085462,0.030268383747274242,0.009654910254043983,0.007152201365630638,0.01045445837162145,0.007062644739147714
0.01470803466944978,0.029084888361333355,0.0021753541419112575,0.014265217493127192,0.01056126316397271,0.014459492258048254,0.01591502003488096,0.007036695022911631,0.008222787661046924,0.014493194421750835,0.023652294594870223,0.009268637826010836,0.007363293965249107,0.010074857547723345,0.007372072062234371
