AAPL,GOOGL,MSFT
0.018665492606332115,0.012667520072460437,0.022235124454315223
-0.010238795162044149,-0.005791381623088788,-0.007990205541043065
-0.0035687754634976037,-0.013001464232905323,-0.000422045082997567
0.0011118706458071597,0.0014097189068885219,0.005896016110504948
0.023063220639958606,0.017838401127212248,0.02262680337952057
-0.0013967856357393405,-0.004946699626911225,-0.008658276920263646
0.010967001727741543,0.0003294285224318497,-0.006022320111595604
-0.0009219713042874187,0.004762951406066821,-0.002518679945917985
-7.695672977294672e-05,0.005863222049098277,0.0
0.010174135617967948,0.007752472658309166,-0.0033681075368144882
0.008714518100005992,-0.004121118419750486,-0.011026650793220117
-0.022277403337819218,-0.013306711599729286,-0.0066316734767472236
0.01849782424734259,0.012819594898999288,0.021657112593637926
-0.001971144710035631,-0.00012623079805179947,-0.003366444012743961
-0.011447949924421191,-0.01611676933638148,-0.012512509361107536
0.001993752012525627,0.007108237396120417,0.007865135900568887
-0.004452772357293688,0.008593443651852732,-0.006585278188710717
0.001230298781410805,0.0024160088921494904,-0.001492810200315171
-0.0058579250342758,-0.006504189547588661,-0.010513867140606797
-0.005503881401914254,-0.003922889287792955,-0.004756804968095307
-0.006628830663866443,-0.01107041563518779,-0.008926090947855693
-0.0029778116738187204,-0.0024318370818419777,-0.0017508143619481425
0.011393127116524574,0.01907326789314848,0.020811550299859007
-0.0022530813551122106,-0.0046433547485977295,-0.0036540061349718475
-0.011103954737685068,-0.0046833111412057675,-0.010172125517755547
-0.0019678406807575807,-0.0081984301954194,-0.010716313938070236
0.005343590854266636,0.0034379364327489807,0.0076663337170073936
-0.0023539316921315227,0.003170000913475777,0.0030499802210628563
0.004545671041004137,0.017374655363588617,0.016183238510057853
-0.01005980047330175,0.0024064714991104933,-0.013359426142800376
0.00794630099595515,0.003866777745054304,0.0028159560629567766
-0.0045555788805436235,0.00660693987717671,-0.006946092459706074
0.008465977352986298,-0.008592150154642696,-0.005897884970031614
-0.004772978794601132,-0.0011106601649982309,0.0002187903523916836
-0.005899554359633933,-0.008802774802608422,-0.008580062420615648
-0.0176700036324106,-0.02158518702222223,-0.019860144151625708
0.007201318611235985,-0.0022379741703214225,-0.004970382721311813
0.009284518707011977,0.006018408585863536,0.006771857921365085
-0.0012647301657771018,0.0074085409346713975,-0.001125479704075142
-0.00348539861249491,-0.0031475614673420332,-0.00022504980845595852
-0.002463557960497976,0.008050038116604744,-0.002029816166266021
-0.025136754949486785,-0.01526047043775424,-0.0013549067049132618
-0.020607250626446603,0.005431153026711296,0.006308996572774755
0.02638336159840105,0.020822655696180838,0.002019499407029726
0.019121573496530268,0.027700814009398004,0.020633162283380264
-0.0003978085970159351,0.021542262022734803,0.001755232158350132
0.009586827707403734,-0.00037661549403168493,0.0030639019379313384
0.013237890007774703,0.030059395719846678,0.01947669699172131
0.00860050875314869,0.15064537034020914,-0.0008575289101967627
0.01872502164957944,-0.009738235183380855,0.006414410933728763
-0.010045384637305472,0.0036162301511763776,0.007643448312450802
-0.043214398435621255,-0.00035956655230616724,-0.03749616142398553
-0.0004794484908784964,-0.029743113379169118,0.01243864108310402
-0.0052873118876169845,-0.030028576312043514,-0.00369360623643482
-0.013992842208037815,0.005331069554266972,-0.012926063968045284
0.004956205366828753,0.0021094399195970754,-0.00022091706284130833
-0.0031659654197049663,0.002679440338498619,0.02073665119966124
-0.005053822875224039,0.004721130678643947,0.012665233184337708
-0.008782474818619816,-0.010680384522363974,-0.003847218721360149
-0.023860427892250874,0.010921156810163552,0.002352758056534159
-0.032609797902106476,-0.005188552350856036,0.015474524536700252
0.006607763918352033,0.017998790828072833,0.0008411259150160292
0.0021740237987153714,-0.004674661273039219,-0.020382825808865895
0.0033815914796768215,-0.008632081960709855,0.0025704779364843088
0.035712090124420046,-0.0018832751139891332,0.01254415403671114
-0.05344092909158194,0.040140125761335674,-0.01962954504445697
0.015302063430069898,0.0016935915039245342,0.007085391007745939
-0.0007812189276046917,-0.007198958380663397,-0.00021387585585976504
0.007009754958783003,0.004157221057025956,0.005761367306829837
0.010295281978034112,0.006852451261340073,0.006785174230779633
-0.0056493350276024005,-0.007781311126822987,0.005516019757757979
-0.012872326117802212,0.007680350681060481,-0.014060825075654173
-0.020733237131754713,-0.02120166972605355,-0.020592615975097994
-0.06311359395881111,-0.053582461634587575,-0.05839574781648896
-0.02527900377542714,-0.04107902333864403,-0.032805808906939384
0.005994413830856255,-0.009166485995254235,-0.029460034453037503
0.05577048714470618,0.07434583595586754,0.05387197945912597
0.02902143395745672,0.012382373221290733,0.027481455929230493
0.0032713941825771547,-0.012458110820909134,0.0006829343031262473
-0.004689455865601538,-0.01815715369839519,-0.009376693151339188
-0.04572590148629227,-0.028591760523308377,-0.03984647110403197
0.04199443203431348,0.024089601082422887,0.03616314971867459
-0.01769153629194688,-0.012262517043820738,0.003223961446574492
-0.010016783146493319,-0.012780592859904802,-0.02067264425795721
0.027441058019707264,0.023444702919946946,0.02959794820645107
-0.019419666937056643,-0.0007299587876263124,-0.018859777189877667
0.021732130449473787,0.011850198708745001,0.0050946249527263465
0.01446351247711999,0.006460548892067916,0.004379272043666569
0.009585516265457925,-0.004327956718005435,-0.010170573922463675
0.00837682713447935,0.01912723405196814,0.021604921685343063
0.001117532880591191,0.0006763827384229313,0.007249544451708959
-0.021622134125238047,0.009198375299870725,-0.0011294956693231558
-0.004134323852384365,-0.0161342983245988,-0.01755439654526517
0.015394574722185925,0.009127244052760497,0.014385361416508776
-0.01583531641151855,-0.020876763001316925,-0.004771666384522143
0.008080198475029304,0.00013781891427217088,-0.0006839987781807292
0.0059306517085933015,0.0024766776266165204,0.000911164516273143
-0.002524918903603009,-0.022795425686183934,0.0006832765719442135
-0.01998741949600972,-0.02515146746090315,-0.014903409385689789
-0.030521808505499813,-0.002630589982413764,0.0034588912475980596
0.01130589655774516,0.024997733346310357,0.01870093655640931
-0.006549122505533688,0.005670192504934174,0.00787676058210739
0.007274025539963503,0.023080481252784436,0.021291607605594273
0.003617343333733656,0.022113365971721845,0.0229944466576348
0.004772689908174846,-5.9649650878677315e-05,0.0025702213214388613
-0.004772689908174724,-0.00244469484397714,0.001068659830756417
-0.011621643539390304,-0.004487760414369752,0.013793602299040683
0.023645039522251703,0.006336677716762872,-0.007191647687735446
-0.004648610091732137,0.0077021273671173665,-0.002337490253909644
0.0017011392583752896,0.009915003116455724,-0.0023430601283916485
-0.014234547078194264,-0.004048261970294361,-0.004488595911163492
0.01486033818450538,0.018363251105256023,0.007044212037377504
-0.0073573527080669525,0.0033133303921191112,0.01058026359502992
0.006194564351186286,0.006636782251925108,0.0023123350050361616
0.018093496795411754,-0.028916132849446056,0.0031452406471942085
-8.773569180861934e-05,-0.012132087356136894,-0.012004224543343031
0.015179535420053113,0.013807139730170923,0.01743208566580943
0.030525159103544326,0.05455237893074078,0.09601031611902112
-0.032431693199294155,0.01625742144467569,0.02576691507223527
-0.0063523747885897664,0.0023223536032673745,-0.01037640329435075
0.04037815064292064,0.005579321947568743,0.005386889573068833
0.010509041552346589,0.01070357468646242,-0.011552212628585853
-0.008582274024538138,-0.010065952699095368,-0.01358494305693042
0.013960520823535208,0.013938422281879607,0.011333713745958911
0.011405177996136518,0.0014433731973528918,0.016947868174337525
-0.004661117440844742,0.008629463134353936,0.004606230712057838
-0.004620460278502037,0.00707138713672009,-0.00036755149168069494
0.0011572227626905197,0.0012218570205106876,0.009880836570692126
-0.0040559768732421255,-0.009008367697974352,-0.013934942539115407
-0.03202416880478432,0.004613225036099058,-0.01207383450367449
-0.005668412552108893,0.009176330431951235,0.002612736345913259
-0.0033641839436350197,-0.011460448652714375,-0.0061699334309080435
-0.02964383645111073,-0.02199737792269813,-0.00904320422912466
0.016246279339810956,0.01388829608221632,0.01744750742679274
-0.004300751055414408,-0.005934359282737229,-0.008272177486583026
0.03117406313224099,0.01863283033984332,0.016476245226847028
0.012623427129723365,-9.210483799294574e-05,0.001670000422759425
0.004368277987611914,0.022200890605188213,0.004624319023493749
-0.01307737318733946,-0.0003862027940656409,0.0
0.009550809662727616,-0.009144349885930485,0.0011063129136739702
-0.007175503460372455,-0.0004807910601641981,-0.010375868657549537
-0.0018660622879526816,0.00351660044110786,0.004459944003239939
0.004150944818012307,-0.011884066179915553,0.00775767640242653
-0.00814840861068301,0.027079457109059846,0.015880828675921152
-0.009074718772193515,-0.0076072650028954445,-0.00018123308286943898
-0.009331162989366301,-0.012483643828798123,-0.018463176403565287
0.03270597857684869,0.014230474723126958,0.031062366664137735
-0.006320942440768692,-0.008014399117129409,-0.0017903169303876824
-0.00042279633231525644,0.002777498627533429,-0.0003584327726994399
-0.02232293423005112,-0.01637559094013281,-0.01462512894516264
0.004745691849435766,-0.0032970225275603905,0.0052607305047369995
-0.026075125302365845,-0.012737956388537787,-0.022135737158272425
-0.006203917239509616,0.01602179353349366,0.019781087751414305
-0.017850539087059046,-0.0032179980647323025,0.001087498650425417
0.007663451960580649,0.021475643140395486,0.016707347758627953
-0.021424080848284933,-0.008742884338878817,-0.007690065012337654
-0.02744234435905411,-0.017004506918001053,-0.028591613165552344
0.012185983136405232,0.005205247250951116,0.0128489595147804
-0.0009320201487149362,0.008285873078060306,0.0094391115173557
0.012787280051575386,0.0017972864221018783,0.008455681785373733
-0.0053543898591756605,-0.0034802454339379982,-0.0026910160235905627
-0.011263668373191253,0.02118826944262575,0.00501693657109128
0.017814263832741328,0.014871523452831843,0.010666828520349723
-0.013144305569514713,-0.004620523893253082,-0.004252948651990447
-0.0193817001211315,-0.015673129633517174,-0.014849677669824502
0.0008545581620766783,-0.02415809146783955,-0.012332424453762399
-0.025378767512062583,0.00274817360995877,0.004551833126245341
-0.019763706569232896,-0.002893108865895391,-0.01833242158183853
-0.04312103918478222,-0.024435771165480544,-0.03540208045639737
0.005273707112074045,-0.013710373758389785,0.003062370400467764
0.016062496014837942,0.0029509910226749093,-0.0005733404807338875
0.014409199173884979,0.016599131851276525,0.009135960853571871
-0.0260464947532997,-0.035186587413348715,-0.021835945786789112
0.021635026748604267,0.016293074926147167,0.028068813958593616
-0.024308574209526593,-0.028991919638810693,-0.0407357259627766
-0.004850459210509665,0.012017569349552783,-0.00846871677552455
0.001344079588568699,-0.0007232891841489103,0.004538730021122675
-0.0050752443273670384,0.011223278308257301,-0.006122218762270588
0.05180196634760497,0.02552891384880593,0.03522774983997528
-0.019715693371286515,-0.01601028686328414,-0.009608248048257507
0.005515573251008608,0.00023170700747475944,0.007310570742621052
-0.06796464367249089,-0.022338544575995257,-0.018377410676472427
0.007146142974868239,0.041919662210010186,0.01626676018359241
0.03395814345464152,0.017289282814759468,0.05657128421705216
-0.009392388433556515,0.012296766248504166,-0.006921576754202752
-0.02042925077255083,0.013069923186025397,-0.031754534530637486
0.0195992909480598,-0.04121378081986969,-0.01597618551238245
0.008002618531116985,-0.026160536054346428,-0.0030722000613540696
-0.027070982952541914,-0.03664830371535974,-0.0360256181323541
0.01047474373942177,0.0005682551177850053,-0.01506508191204727
-0.00021084960657069595,-0.00446926800009838,-0.002634453457984053
-0.0076085773933031444,0.008282017011071067,0.008687730685052658
-0.006064694271876869,-0.0006933221775800294,-0.0004023381086714189
0.003090068446157686,0.0007501091952795115,0.01616968033734215
0.0278046597556625,0.015092940238504304,0.018769546560049675
0.015198258022483738,0.019771433097585105,0.025699353215538602
-0.019137989814299594,-0.019952622591058317,-0.004397421576881474
-0.002288371128495509,0.006390631368440271,-0.0071147240027437325
0.008708454116559334,0.009564868481845009,0.015890314471266747
-0.022864838464209083,-0.01626222772585003,-0.028317624613412265
0.014781100500543563,0.005020326193500474,0.0035109500609821994
0.006844418254417483,0.011337908677376088,0.014305274106800788
0.0015484977985491717,-0.005859921805358445,-0.015474361726110218
-0.0022723108482777493,-0.010595796698430443,-0.008220413623349144
0.0389462442393394,0.03419558948481748,0.03286582454357605
0.0021860259868934696,-0.003630969545587093,0.0070119998764380095
0.007416307701616401,-0.01072695820462109,-0.011396256954890932
0.014767221515927529,-0.001874513799983896,-0.00613127982008953
-0.011128438728276535,-0.02414495869369595,-0.019406819091574466
-0.008279943111800199,0.0010235831261304834,0.012076544792420863
0.0008903399705674878,0.016512611460918647,0.02277827805528917
0.0004943094677307499,0.009275667900427328,-0.015063597110303122
0.01071645425764915,0.017196869395623014,0.019407041476389893
0.002539270616230335,0.007183444172277654,0.0018822261097031555
0.019894534468033232,0.00043990678286033916,0.00786840135803368
0.013203580800695383,0.00900575137892129,0.01408203947558557
-0.0016054011216384263,0.0014777745907276483,0.005687706062690065
0.0011334077764792825,-0.004055760401231186,-0.021637447617199587
-9.452064765343911e-05,0.008895842872563635,0.00689351883502926
0.007619416699881194,-0.002772355643479897,0.003890977794411641
-0.005543924286178354,-0.003281543341898832,-0.0018510269712705368
-0.004344126859215233,-0.0035967284089750686,0.004437103668738865
-0.004552767623817902,-0.0020688692441697114,-0.012436326502552733
0.023395816818761715,0.01660140555060343,0.02161761674001292
0.0173084354349208,0.003193967569430243,0.006195497623581254
-0.005216489498634255,-0.007105473590556905,0.003264141996345828
0.009133449006755962,0.008835016374644244,0.0061372678422248255
0.01022154500450426,-0.005929244405265455,-0.0025227835964554243
-0.011859083088866476,-0.008597567094980831,-0.015819884006232566
0.010418067715661858,0.01244568476892344,0.010211877926884083
-0.022051246037788054,-0.010404455694526997,-0.012046265504693055
0.0011052761025667724,-0.0008557072256037739,-0.0007349200398618153
0.0033075150185667376,-0.002544370613699211,-0.002023382965669549
0.012940685967026766,0.008910306199590035,0.006241145852826068
0.014383665200443567,0.009881356208207058,0.012727342574779777
0.000535451872397221,0.0044982517696456935,0.00018088763707233701
-0.02027557575306183,0.0059276953041709915,0.00522443269377905
-0.02181066460138916,0.009797978517226628,0.014450420995219477
-0.0053173948392848756,-0.01461716845525022,-0.001240674523451912
0.0020554704448612544,-0.0017148695149017672,-0.014288506681136764
-0.010887008705299196,0.006534059452925459,0.0034119348681960777
-0.0027402540468424584,-0.055661878477228845,-0.07441123870105291
-0.005693823742887203,0.0060002001334532725,0.006353126982080858
-0.006971159173003799,-0.022950418204426306,-0.012940923664381855
-0.06462177845137186,-0.0054048665764308244,-0.009767543954368296
-0.031043129520586667,-0.022994075411187986,-0.020627424570128245
-0.011561057398453803,0.003991687755949866,-0.0006014758675730582
-0.001067104878407022,0.00918257243860878,0.014729463079496512
0.01631204511417207,-0.00839171195650991,-0.0165358046062815
-0.010455671303789445,0.004127302610358869,0.0018063415267849546
-0.004067147700046084,0.004684063584934181,0.0014026799528564363
-0.005592645674547759,0.014543113131914833,0.008970208944137888
0.0007549090272530962,0.005432270215093876,-0.006370526425592837
0.0067661541446169165,0.013959862638629146,0.018795543995387288
-0.009788402802355855,-0.01201436333057923,0.0005880070220125658
-0.023736794371399292,-0.0034004703673406775,0.008969926701583317
0.0019906297519373777,-0.004459930446782119,-0.00838234961372364
0.03644664802096924,0.007518057084438306,0.014575835410678074
-0.0041629152397747145,-0.013940364980426844,-0.01882791297041738
0.011380157884368776,0.00220550823255862,0.0059221816995881525
-0.0038149045662199724,-0.009004579764922088,-0.009690834919822035
0.010770399158258838,0.008907489903180854,0.005944053324590059
0.012627013962062205,-0.0061989832126109964,-0.011723938152353189
0.015129220095054114,0.021762324601006838,0.030705323312725
0.017416767670470592,0.006892548469558722,0.010220755303809347
0.007898571846102168,-0.0015863046042847884,-0.004422688014699579
-0.0005976871823712626,0.014375056468990685,0.008252721392140316
-0.004894961930595915,0.0016705875908038775,0.012913226532241086
-0.014118807017735376,-0.000520797516782248,-0.00283419848518805
-0.007543887947011602,-0.005613914163327852,-0.007025446639294329
0.002044288081778254,-0.01136394721846911,-0.013235066168643993
0.007224905725256937,-0.007913207464464023,0.006543199206493148
0.004046797495372133,0.001409855732796363,-0.0005753538060918044
-0.0009087860019306781,0.016065248291081087,-0.0011525241922701623
0.0071505192180470615,-0.0005520300886005529,-0.008103419358621215
-0.008262915819725804,-0.012644915239132528,-0.0027158258017332725
-0.0151914085352628,-0.001788408514291691,-0.026374113221534115
0.0012323764226549172,0.001870161503594406,-0.006202028579379512
-0.003289030087347019,-0.0014465805354220336,-0.0028133491044354205
0.004211952749076823,-0.010903327791751603,0.01398902247890998
-0.023020909102719346,-0.02800331318226405,-0.005173003577656939
-0.0024152296171684657,0.00266598953165014,-0.0011977574432532135
0.008481436487388451,0.003886803787433878,0.02212228622070562
-0.003761018495068472,0.0022405489733882777,-0.003914745019941187
0.005739959697578191,0.006173891865644599,0.01788186363741334
-0.028498020912671913,-0.04239003056750691,-0.04089431719174219
-0.014668113850185651,-0.00594279117567821,-0.028497553284283304
0.01670036134312785,0.014748033396446876,0.020640403607999114
0.008617512452025093,0.005669258539926532,0.02200517924247946
0.012631662104743046,0.011925400137395898,0.012388174292896573
0.0030290054220350033,0.00950647013082859,-0.00019517819567640437
-0.009430299732123842,-0.007575393196002604,0.00019517819567630354
0.005668932219130215,0.005771606313007531,0.004095631888341177
0.00428269879319239,-0.0024148964383403837,0.0
0.007683143078630099,0.014764689970596639,0.01774749363330664
0.0030983467596318428,0.013038560840171472,0.005529382763186124
0.004526987276909974,0.0072754170425961716,0.011720640933657215
-0.005661706306189301,-0.004145140777559375,0.005622037504091427
0.019626516227737822,0.008626635914023704,0.0042892379869473
-0.00010140617558766635,-0.0002310739372287333,-0.0007446964825658059
0.01057373499363155,0.0236033565441805,0.0048299296401032605
0.0004006288956549167,0.00027876109621144754,-0.016254558406774564
0.0009006614420149591,0.004859395348055176,0.05175497913766798
-0.005315927660195624,-0.0035329829722970684,-0.0019694447860815526
-0.007774657475218845,0.0064346774226044295,0.013704819416769638
-0.013469596950686636,-0.002320762638423064,0.00282457056298143
-0.006906595515156964,0.00017172172754144506,0.0005284088518318179
0.06293986459337307,0.005685592541459252,-0.010093007669432845
0.013411738779057623,0.005066139625574218,0.0003559934008970308
-0.0012467105206964198,0.03275443529105703,0.008326698886545109
0.017502695642126496,0.012058232536115177,-0.0017659228135866105
-0.014915103591723723,-0.0010242419667108565,0.0
0.01246032719978583,-0.0015009130450373788,0.006869556764660784
0.006158449525667583,-0.0020924585868511434,0.0073448467395238574
0.01509297733315621,0.012068587934025925,0.009883229131747046
0.008246465131969681,-0.0021090294716789196,0.0017238393886542687
0.00405197327358485,0.002790299493695283,0.002408555497535357
-0.007471904484504501,0.0012499901293048159,-0.0030978970053313908
-0.0006484503783826949,-0.00035862218256012593,0.004814486763715872
0.0023134831230915073,-0.0014239835831330809,-0.006194449239717394
0.011945526979914143,-0.0013515416310215446,0.003102241957888482
-0.0009139018924794599,-0.00593593212986815,-0.005555834486880508
-0.0014638303384995827,0.0052656698117827545,0.0020868721038343053
-0.0012827449894195916,-0.0033205868622391095,0.0006948296936573281
0.0025637706662711263,-0.0038690971361130867,0.00034712314385043955
-0.007803008207221312,-0.0033822421291387957,0.0008676129975096798
0.0031284066215229267,-0.00045177978883396085,0.0038074922071669867
-0.007561758655835674,-0.003760572008468613,0.0010360160040953816
-0.004267522314218326,-0.002902409073073053,0.00378912998673044
-0.005873387970601941,0.0024234678924720233,-0.0024097360498441197
-0.0011228475757789726,0.003272365339276915,0.0012055206607064907
-0.007706016158457138,-0.004912523970565461,-0.0036209306016884314
0.0009428728919953702,-0.0026174045803202795,-0.0074557662000834385
0.005920374063456208,0.0019604707737971567,0.0022598202848610432
0.009325812511198846,0.006887932631689713,0.001388453708055244
-0.00027842005248578046,0.013895351440261805,-0.0010408272264358163
0.006109322873297962,-3.704567047673147e-05,0.0008673205709285807
-0.026558530813877147,-0.006394273021262247,-0.003996836508545991
-0.022910204646327398,-0.01804846699165105,-0.021472432317361533
0.022151625383385793,0.013028647531542668,0.014833619275046962
0.023526127995571643,-0.012724210920377678,-0.009156705194887486
0.03477518710782232,0.002203524147308889,-0.004787395793702426
0.033432990170164684,0.01353309151496945,0.016395180628408924
-0.0056398827442876295,-0.00407706949737529,0.0010484671451094882
-0.011729262612073485,-0.0032383482930958564,-0.0056051684599913235
-8.772560402488967e-05,0.005504073905861091,-0.002109989794536459
-0.00017605975247098928,0.006542799843271633,0.016584164223996046
0.009379196653033169,0.013473597524979354,0.0010381993328438114
-0.016804564895890862,-0.0012139737780582124,-0.006767939044925847
0.0015070266038854905,-0.015220398607608873,-0.009271589694122898
0.0018589923713506838,0.010016341429014078,0.01828544106943856
0.007575689273596356,-0.0008267128040849617,0.0013793939368864359
-0.015655117050207817,-0.009202059644722385,-0.010915957733996458
0.007725635329586765,0.0017675732806267136,0.0034783194444875723
-0.004699346650360356,-0.004587188144939823,-0.0031297647499564565
0.0042568932308838184,0.0030065419673511243,-0.0031398138917590255
0.00044245341947639,-0.0019451771812185347,0.006963704476750022
0.007402752652478832,0.0023062156740704127,0.001733504283829262
0.0014916426065686383,-0.002955321997073543,0.0010387797397636784
0.017296531136688022,0.01667024498288332,0.004143628904119477
0.0021521405423650625,-0.005665977494769087,-0.014753379187935978
0.008902313777239115,0.002713812752337064,-0.0013998918443853317
-0.0030726945453940324,-0.009518428032012537,-0.0033328705979397536
0.005540982571504045,0.0006466730700533387,0.008746338117557395
-0.0006800330434595941,0.002780114851739699,-0.003489390551150332
-0.000681061720254282,0.017994499475118962,0.007660384786959665
-0.0029837185159567823,0.006491396754562876,-0.0022573690629456417
-0.0005124687896354388,-0.006321089063834099,-0.004878733702986523
-0.003937249164040437,0.0029531132524246106,0.041234074216962756
0.008964838076748494,0.014074178729614487,0.022212209340983738
0.00508676986067979,-0.008640288128660864,-0.00016382489101638589
-0.02275140267797573,-0.007815101874338395,-0.005920272855532161
-0.00964935184625595,-0.005794732657192721,-0.008779805950330257
-0.006660963052629863,0.0027002840333826767,-0.003834541163055597
-0.0015841472200683539,-0.011856853541614226,0.0008348074696170953
-0.018220219199416847,-0.00547246295065728,-0.002004667282793908
0.0008965391910347947,-0.021407356397477668,-0.006206495371005942
-0.010776432752474438,-0.007933260307823957,-0.0037086465001460256
-0.009055232677248696,-0.0013945269883012946,-0.00848043788637395
0.014322032658306755,0.02644290452268407,0.02871021456761084
0.005869988735529104,0.012329491540696371,0.0008272816333194087
-0.0016221780745543863,-0.007900715888480195,-0.0049736334767634125
-0.028263656646500438,-0.03190916433223749,-0.024734078210208607
0.005919910344760627,-0.011004964088238018,0.005436468077042108
-0.02540543006766708,-0.024303364070954583,-0.01536670271921708
0.013156924239579064,0.028712051552842028,0.019554989804135697
0.026533057662956095,0.0061989103552249425,0.013162367610835226
-0.0003635615175451019,0.007891997441795195,0.01646068231697369
0.0009997016458129578,-0.013046561070658595,-0.004793956912132257
0.01505997263653794,0.01131508851351051,0.008415070976852044
0.0006260883611908842,0.0002548279196843329,0.004263572739446823
-0.005111208755755906,-0.00767263651772046,-0.011850151720216053
0.00502180212179071,0.0015778256740724159,0.0021497693887101103
