date,ticker,close,high,low,open,volume,returns,garch_vol
2015-02-27,AAPL,28.618621826171875,29.088692714889373,28.569609437821136,28.961705145238223,248059200.0,-0.015028424836508236,0.014423969034928704
2015-02-28,AAPL,28.618621826171875,29.088692714889373,28.569609437821136,28.961705145238223,248059200.0,0.0,0.014528936781903487
2015-03-01,AAPL,28.618621826171875,29.088692714889373,28.569609437821136,28.961705145238223,248059200.0,0.0,0.014177644331784808
2015-03-02,AAPL,28.75896644592285,29.024077928251735,28.58296992370644,28.79461242996784,192386800.0,0.004903961504625354,0.013842944610473196
2015-03-03,AAPL,28.819135665893555,28.854781671023527,28.53620102418339,28.730024052458774,151265200.0,0.002092189929142396,0.013549153707982712
2015-03-04,AAPL,28.636445999145508,28.863684981508023,28.58743700235103,28.761206989043135,126665200.0,-0.006339179247636273,0.013244414813210707
2015-03-05,AAPL,28.161914825439453,28.683224655756852,28.017105972675417,28.645352068021506,226068400.0,-0.016570882214930416,0.01305830198935179
2015-03-06,AAPL,28.20424461364746,28.821350963107626,28.128499431995095,28.605251815919722,291368400.0,0.0015030862947489343,0.013371190684235165
2015-03-07,AAPL,28.20424461364746,28.821350963107626,28.128499431995095,28.605251815919722,291368400.0,0.0,0.013073507253233484
2015-03-08,AAPL,28.20424461364746,28.821350963107626,28.128499431995095,28.605251815919722,291368400.0,0.0,0.01279235629076454
2015-03-09,AAPL,28.324548721313477,28.865911616282308,27.861161011018062,28.507230185990295,354114000.0,0.0042654610791386105,0.012525223817280313
2015-03-10,AAPL,27.738632202148438,28.34237219558365,27.580456930040572,28.161919027348322,275426400.0,-0.0206858200965494,0.012289912734732686
2015-03-11,AAPL,27.23291778564453,27.796556937791422,27.203956687995984,27.792102038035754,275756000.0,-0.018231411441575585,0.012991665812232671
2015-03-12,AAPL,27.725261688232422,27.825514761609913,27.097015553905447,27.248507613940752,193450800.0,0.018078999336876844,0.013425449014053705
2015-03-13,AAPL,27.533672332763672,27.93690957884645,27.308663362514302,27.71412720852023,207309200.0,-0.006910281230999793,0.013664316388158878
2015-03-14,AAPL,27.533672332763672,27.93690957884645,27.308663362514302,27.71412720852023,207309200.0,0.0,0.013470974467202747
2015-03-15,AAPL,27.533672332763672,27.93690957884645,27.308663362514302,27.71412720852023,207309200.0,0.0,0.01317028424966516
2015-03-16,AAPL,27.83664894104004,27.83664894104004,27.373263028233684,27.598271937444117,143497200.0,0.011003857553568697,0.01288434653773623
2015-03-17,AAPL,28.302274703979492,28.36465350051074,27.992607321417427,28.048302918276715,204092400.0,0.01672707673706264,0.012804192205654248
2015-03-18,AAPL,28.620845794677734,28.774566144065084,28.153003248357336,28.293355502345175,261083600.0,0.011256024260603015,0.013013520061794156
2015-03-19,AAPL,28.40474510192871,28.794614152347343,28.382467210415054,28.683222995084876,183238000.0,-0.007550464940809243,0.01293491355506796
2015-03-20,AAPL,28.048297882080078,28.605252050974638,27.883439420892177,28.57183605861484,274780400.0,-0.012548861768325814,0.012804512460557369
2015-03-21,AAPL,28.048297882080078,28.605252050974638,27.883439420892177,28.57183605861484,274780400.0,0.0,0.012899435682023475
2015-03-22,AAPL,28.048297882080078,28.605252050974638,27.883439420892177,28.57183605861484,274780400.0,0.0,0.012626944013621622
2015-03-23,AAPL,28.340147018432617,28.482727608990597,28.186426628736324,28.320097419617298,150838800.0,0.010405235197498364,0.01236814050193339
2015-03-24,AAPL,28.224300384521484,28.525054559149737,28.19533758719538,28.344603074189592,131369200.0,-0.004087721698683655,0.012298292976935306
2015-03-25,AAPL,27.48689079284668,28.253262761877014,27.48689079284668,28.190883964341012,206620800.0,-0.026126762457474695,0.012109014202101507
2015-03-26,AAPL,27.67848014831543,27.821060723861976,27.31311721101558,27.348763204749485,190291600.0,0.006970208340865147,0.013341651304549064
2015-03-27,AAPL,27.457923889160156,27.7809576079784,27.382178708077856,27.751996515157707,158184800.0,-0.007968510480829138,0.013111457700472607
2015-03-28,AAPL,27.457923889160156,27.7809576079784,27.382178708077856,27.751996515157707,158184800.0,0.0,0.012984659290270022
2015-03-29,AAPL,27.457923889160156,27.7809576079784,27.382178708077856,27.751996515157707,158184800.0,0.0,0.012707920074243666
2015-03-30,AAPL,28.15300750732422,28.15969070618787,27.62501270106702,27.636152498969455,188398800.0,0.025314500141012664,0.012445031457861943
2015-03-31,AAPL,27.72081756591797,28.17974882339574,27.70522286395596,28.09063551231495,168362400.0,-0.015351466137101477,0.013343342471825705
2015-04-01,AAPL,27.680707931518555,27.874529194518605,27.424507880342258,27.807693807361485,162485600.0,-0.0014469138330439613,0.013553960894651211
2015-04-02,AAPL,27.919086456298828,27.972553749023255,27.667342990847324,27.85447936523012,128880400.0,0.008611720674558399,0.013259055994759312
2015-04-03,AAPL,27.919086456298828,27.972553749023255,27.667342990847324,27.85447936523012,128880400.0,0.0,0.01307551838246679
2015-04-04,AAPL,27.919086456298828,27.972553749023255,27.667342990847324,27.85447936523012,128880400.0,0.0,0.012794267749044708
2015-04-05,AAPL,27.919086456298828,27.972553749023255,27.667342990847324,27.85447936523012,128880400.0,0.0,0.012527039387987075
2015-04-06,AAPL,28.371326446533203,28.406972431493845,27.698524627495235,27.729714014488735,148776000.0,0.01619823739370041,0.012273296765952261
2015-04-07,AAPL,28.07280731201172,28.542876555563243,28.066124112769437,28.435941968297502,140049200.0,-0.010521860339665623,0.01249625847858159
2015-04-08,AAPL,27.98146629333496,28.159692875335587,27.84111400730336,28.037161887748322,149316800.0,-0.00325371872009661,0.01251342708666127
2015-04-09,AAPL,28.195341110229492,28.199797710234062,27.772055893319394,28.037165803965053,129936000.0,0.00764344565264885,0.012296197759710826
2015-04-10,AAPL,28.315637588500977,28.340143784052685,27.905718862353325,28.059437534811437,160752000.0,0.004266537432591644,0.012140956954423934
2015-04-11,AAPL,28.315637588500977,28.340143784052685,27.905718862353325,28.059437534811437,160752000.0,0.0,0.011925913082119086
2015-04-12,AAPL,28.315637588500977,28.340143784052685,27.905718862353325,28.059437534811437,160752000.0,0.0,0.011703139414835882
2015-04-13,AAPL,28.25994300842285,28.643130652588724,28.206475716078707,28.598571459528543,145460400.0,-0.0019669195123737104,0.011492085263286593
2015-04-14,AAPL,28.137414932250977,28.35796900985864,28.050529941081454,28.293361916479697,102098400.0,-0.004335751000465793,0.01131019368131993
2015-04-15,AAPL,28.24434471130371,28.322318190138613,28.072803057866928,28.161916333547257,115881600.0,0.0038002701850969878,0.011183238484972446
2015-04-16,AAPL,28.10845375061035,28.31564144138834,28.09508735110685,28.132959949496602,113476000.0,-0.004811262646818415,0.011014318866892038
2015-04-17,AAPL,27.79210090637207,28.101768267469506,27.727493814530177,27.97032748384589,207828000.0,-0.011254722406472184,0.01091744535597082
2015-04-18,AAPL,27.79210090637207,28.101768267469506,27.727493814530177,27.97032748384589,207828000.0,0.0,0.011094346440103079
2015-04-19,AAPL,27.79210090637207,28.101768267469506,27.727493814530177,27.97032748384589,207828000.0,0.0,0.01091607161703132
2015-04-20,AAPL,28.427024841308594,28.542870904526563,27.885663713834685,27.9747769853762,188217200.0,0.022845481781873955,0.010747622744976756
2015-04-21,AAPL,28.273311614990234,28.56069937881998,28.219842621989464,28.538423181278237,129740400.0,-0.005407292081266002,0.0116513347372827
2015-04-22,AAPL,28.654266357421875,28.709961948008925,28.14186794383772,28.29113171868433,150618000.0,0.013474005012899193,0.011531998550683233
2015-04-23,AAPL,28.8881893157959,29.055276092172793,28.547332563938166,28.582978558751968,183083600.0,0.008163634533725705,0.011661756950101224
2015-04-24,AAPL,29.02408790588379,29.102063097864274,28.790165729331633,29.070873700949942,178103600.0,0.004704295883770859,0.01155950124581058
2015-04-25,AAPL,29.02408790588379,29.102063097864274,28.790165729331633,29.070873700949942,178103600.0,0.0,0.011382465778988868
2015-04-26,AAPL,29.02408790588379,29.102063097864274,28.790165729331633,29.070873700949942,178103600.0,0.0,0.011188534078739475
2015-04-27,AAPL,29.552087783813477,29.659025797065354,29.217914141029052,29.476342573969294,387816800.0,0.018191781930988915,0.011005111294104626
2015-04-28,AAPL,29.086458206176758,29.973130859014958,28.8659058921822,29.955311265458246,475696000.0,-0.01575623289437289,0.011485422133218688
2015-04-29,AAPL,28.658721923828125,29.315929189196144,28.582976739212466,28.997352054224365,253544400.0,-0.014705684663174234,0.011894632849817819
2015-04-30,AAPL,27.88121223449707,28.658722182170372,27.75422635937739,28.658722182170372,332781600.0,-0.027129949876955273,0.012192896871369232
2015-05-01,AAPL,28.727783203125,28.990668142439187,27.914628989612147,28.092853848868014,234050400.0,0.030363492143303583,0.01351572432403345
2015-05-02,AAPL,28.727783203125,28.990668142439187,27.914628989612147,28.092853848868014,234050400.0,0.0,0.014744736963581037
2015-05-03,AAPL,28.727783203125,28.990668142439187,27.914628989612147,28.092853848868014,234050400.0,0.0,0.014383346131619729
2015-05-04,AAPL,28.672090530395508,29.088695876659358,28.57406574303931,28.850317107462306,203953200.0,-0.0019386345384085901,0.014038906704025059
2015-05-05,AAPL,28.026020050048828,28.61639191231994,28.021563451261255,28.549556528061796,197085600.0,-0.0225330789766367,0.013725272355582038
2015-05-06,AAPL,27.85002326965332,28.237664099723222,27.482432036108552,28.19533490746636,288564000.0,-0.006279763594017718,0.01441184622917055
2015-05-07,AAPL,28.02228355407715,28.205728097991734,27.744878277488812,27.91266298375682,175763600.0,0.006185283321164414,0.014159874113665876
2015-05-08,AAPL,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600.0,0.018840713769437967,0.013871038614675514
2015-05-09,AAPL,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600.0,0.0,0.014119109133279064
2015-05-10,AAPL,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600.0,0.0,0.013787193570735762
2015-05-11,AAPL,28.259418487548828,28.536822055001224,28.105056012911106,28.49879126486547,168143200.0,-0.01018642420274507,0.013471175166379124
2015-05-12,AAPL,28.158750534057617,28.384699391912346,27.92385124630615,28.098347079815507,192640000.0,-0.003562279724034889,0.013406951570485237
2015-05-13,AAPL,28.190065383911133,28.45404669644201,28.158745711813754,28.221385056008515,138776800.0,0.0011120823637271737,0.013148159076723448
2015-05-14,AAPL,28.8477783203125,28.8477783203125,28.44733372368383,28.503261949746317,180814000.0,0.02333137321408074,0.01286106313706116
2015-05-15,AAPL,28.807514190673828,28.968587769104577,28.68223549935843,28.874628750618026,152832000.0,-0.0013957445593070217,0.013536097119779947
2015-05-16,AAPL,28.807514190673828,28.968587769104577,28.68223549935843,28.874628750618026,152832000.0,0.0,0.013241590867949704
2015-05-17,AAPL,28.807514190673828,28.968587769104577,28.68223549935843,28.874628750618026,152832000.0,0.0,0.012952138463139794
2015-05-18,AAPL,29.125186920166016,29.243754500049338,28.715791848392346,28.720267062799756,203531600.0,0.011027425948297642,0.012677018247911356
2015-05-19,AAPL,29.098342895507812,29.279549825447738,29.00214455904792,29.237043821913492,178532800.0,-0.0009216773348711405,0.012611191344708986
2015-05-20,AAPL,29.09610366821289,29.301919157992057,28.935030082544245,29.082681438338582,145819600.0,-7.69537737239645e-05,0.012358918795486982
2015-05-21,AAPL,29.393638610839844,29.447330937222763,29.04464702332097,29.098339349703892,158921600.0,0.010225937672610375,0.012114100370553446
2015-05-22,AAPL,29.650920867919922,29.74711923736601,29.395888172852782,29.440633505761458,182384000.0,0.00875299109737293,0.01205397275725921
2015-05-23,AAPL,29.650920867919922,29.74711923736601,29.395888172852782,29.440633505761458,182384000.0,0.0,0.011946031220583742
2015-05-24,AAPL,29.650920867919922,29.74711923736601,29.395888172852782,29.440633505761458,182384000.0,0.0,0.011722205955516346
2015-05-25,AAPL,29.650920867919922,29.74711923736601,29.395888172852782,29.440633505761458,182384000.0,0.0,0.011510143290959876
2015-05-26,AAPL,28.997665405273438,29.733682768025865,28.885808953731924,29.664332314244206,282790400.0,-0.022031540455570098,0.01130935724432343
2015-05-27,AAPL,29.53905487060547,29.58827199011764,29.093868308093384,29.158743558220227,183332800.0,0.01867010525728663,0.01225895662492594
2015-05-28,AAPL,29.48089027404785,29.51892106333219,29.328767116910498,29.49878771846198,122933200.0,-0.0019690743936258137,0.01264407568263776
2015-05-29,AAPL,29.145326614379883,29.407070390029627,29.060314590059924,29.357853261590616,203538000.0,-0.011382412693397126,0.01240078232266017
2015-05-30,AAPL,29.145326614379883,29.407070390029627,29.060314590059924,29.357853261590616,203538000.0,0.0,0.012466367786989667
2015-05-31,AAPL,29.145326614379883,29.407070390029627,29.060314590059924,29.357853261590616,203538000.0,0.0,0.012215710082318018
2015-06-01,AAPL,29.203487396240234,29.39364477181429,29.093870233915997,29.145323257325103,128451200.0,0.0019955440071017794,0.011977892170374342
2015-06-02,AAPL,29.07373809814453,29.230336489121086,28.930561938738983,29.051365436466924,134670400.0,-0.0044429384866002675,0.011751733558374555
2015-06-03,AAPL,29.109527587890625,29.292973843057794,29.060310466435467,29.23033449094917,123934000.0,0.0012309903055904847,0.011601438091639566
2015-06-04,AAPL,28.93951416015625,29.212444296484037,28.83884399167884,28.988731293827787,153800400.0,-0.0058404736119832545,0.011393289830936564
2015-06-05,AAPL,28.780672073364258,29.013335472547762,28.715796814385378,28.970829462297566,142507200.0,-0.005488761349376259,0.011302520328774284
2015-06-06,AAPL,28.780672073364258,29.013335472547762,28.715796814385378,28.970829462297566,142507200.0,0.0,0.011206872306329909
2015-06-07,AAPL,28.780672073364258,29.013335472547762,28.715796814385378,28.970829462297566,142507200.0,0.0,0.01102245061950232
2015-06-08,AAPL,28.59050750732422,28.905943495776945,28.373505734864207,28.83658963371827,210699200.0,-0.006607370583817329,0.010848125357797075
2015-06-09,AAPL,28.505504608154297,28.65315597922646,28.102822309110454,28.344431005818997,224301600.0,-0.0029731161347221757,0.010818059027985051
2015-06-10,AAPL,28.832120895385742,28.935026922241622,28.60169516468053,28.61735500008826,156349200.0,0.011458007557530347,0.0106907615359641
2015-06-11,AAPL,28.76723861694336,29.122941279318255,28.742630063431328,28.899228397786217,141563600.0,-0.00225034705833127,0.010784921777970675
2015-06-12,AAPL,28.449565887451172,28.709073641560146,28.436143661133045,28.677753975621997,147544800.0,-0.01104286489649664,0.01064706727538435
2015-06-13,AAPL,28.449565887451172,28.709073641560146,28.436143661133045,28.677753975621997,147544800.0,0.0,0.01083527079156685
2015-06-14,AAPL,28.449565887451172,28.709073641560146,28.436143661133045,28.677753975621997,147544800.0,0.0,0.010671311890104196
2015-06-15,AAPL,28.39364242553711,28.465230489216605,28.122950006411706,28.210197905683774,175955600.0,-0.001965705281244068,0.010516536512383268
2015-06-16,AAPL,28.5457706451416,28.60169887983302,28.27060468626461,28.418254338316935,125976400.0,0.005357826844634372,0.010390023619003805
2015-06-17,AAPL,28.478660583496094,28.608412803555034,28.353380164867737,28.572619617371533,131672400.0,-0.0023509633871779956,0.010293025590648321
2015-06-18,AAPL,28.608407974243164,28.704604599389626,28.46075833261961,28.462995939751615,141628800.0,0.004555951301384642,0.010185855222901443
2015-06-19,AAPL,28.32206153869629,28.59499163400827,28.277319627606737,28.570383070870665,218867600.0,-0.010009170583860527,0.010086047864487127
2015-06-20,AAPL,28.32206153869629,28.59499163400827,28.277319627606737,28.570383070870665,218867600.0,0.0,0.010265782028319423
2015-06-21,AAPL,28.32206153869629,28.59499163400827,28.277319627606737,28.570383070870665,218867600.0,0.0,0.010134163901813941
2015-06-22,AAPL,28.548011779785156,28.64868193195067,28.429444180676377,28.52116560937026,136157200.0,0.00797788821905332,0.010010206247424937
2015-06-23,AAPL,28.41825294494629,28.548006852699064,28.384695664417926,28.518924786531382,121075600.0,-0.0045452844786462165,0.01001026090978839
2015-06-24,AAPL,28.659868240356445,29.037943699460534,28.438392881690522,28.458526229389932,221123600.0,0.008502116434751628,0.009970224061319763
2015-06-25,AAPL,28.523401260375977,28.903712594463244,28.523401260375977,28.827651010363535,127752400.0,-0.004761605281503267,0.009991891872254811
2015-06-26,AAPL,28.35561180114746,28.633015336132086,28.30192117978136,28.561427272045922,176267200.0,-0.005882519328492708,0.009959298289691368
2015-06-27,AAPL,28.35561180114746,28.633015336132086,28.30192117978136,28.561427272045922,176267200.0,0.0,0.009964943975555644
2015-06-28,AAPL,28.35561180114746,28.633015336132086,28.30192117978136,28.561427272045922,176267200.0,0.0,0.009850946451896289
2015-06-29,AAPL,27.858972549438477,28.292976205511472,27.84778792635272,28.067025654929786,196645600.0,-0.01751467241094362,0.009743732034685534
2015-06-30,AAPL,28.060317993164062,28.21468048917627,27.93280166809144,28.091637672529654,177482800.0,0.007227310460508951,0.01049812019315755
2015-07-01,AAPL,28.32206153869629,28.398124835701932,28.185596491040297,28.38917611212512,120955200.0,0.009327889498472297,0.010441328907701048
2015-07-02,AAPL,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000.0,-0.001263863216421801,0.010460784748880268
2015-07-03,AAPL,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000.0,0.0,0.01032840918506941
2015-07-04,AAPL,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000.0,0.0,0.010193171685182854
2015-07-05,AAPL,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000.0,0.0,0.010065770489602928
2015-07-06,AAPL,28.187835693359375,28.239290430138464,27.930565423053128,27.950700478938717,112241600.0,-0.003479802968951784,0.009945823068107425
2015-07-07,AAPL,28.11847496032715,28.22138268956001,27.688944894962802,28.163216857630488,187787200.0,-0.002460661889290283,0.00988267209757322
2015-07-08,AAPL,27.42049217224121,27.88357784222401,27.41378105781733,27.847784663031955,243046400.0,-0.02482292475216863,0.009802562632243295
2015-07-09,AAPL,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000.0,-0.020396438984198628,0.011293250590549612
2015-07-10,AAPL,27.579330444335938,27.706846749433172,27.11624473563605,27.279555929712142,245418000.0,0.02673441070237037,0.012095399895674219
2015-07-11,AAPL,27.579330444335938,27.706846749433172,27.11624473563605,27.279555929712142,245418000.0,0.0,0.013176025602498222
2015-07-12,AAPL,27.579330444335938,27.706846749433172,27.11624473563605,27.279555929712142,245418000.0,0.0,0.01288980451829486
2015-07-13,AAPL,28.111770629882812,28.13414158393267,27.811994383872626,27.970830376459347,165762000.0,0.019305769102027748,0.01261779385191538
2015-07-14,AAPL,28.100582122802734,28.270604432641733,27.973065817122052,28.196778753880743,127072400.0,-0.0003980007957301579,0.01301203379158238
2015-07-15,AAPL,28.371278762817383,28.445104452484802,28.093875158157545,28.12519483738715,134596800.0,0.009633132823785306,0.012735926984083561
2015-07-16,AAPL,28.74934959411621,28.762775238352578,28.489843463092814,28.57709137589152,144889600.0,0.013325829775227449,0.012615235987857593
2015-07-17,AAPL,28.997665405273438,28.997665405273438,28.704602048408756,28.87686193958732,184658800.0,0.008637267091706535,0.012654648398606293
2015-07-18,AAPL,28.997665405273438,28.997665405273438,28.704602048408756,28.87686193958732,184658800.0,0.0,0.012506894693216844
2015-07-19,AAPL,28.997665405273438,28.997665405273438,28.704602048408756,28.87686193958732,184658800.0,0.0,0.012254175381823825
2015-07-20,AAPL,29.545774459838867,29.74711477335517,29.23928536063807,29.29968882012861,235600800.0,0.018901833885763608,0.012014376977253369
2015-07-21,AAPL,29.250465393066406,29.735922038142906,29.154270472361155,29.720263908218314,307025600.0,-0.009994967881917227,0.012440331252286893
2015-07-22,AAPL,28.013334274291992,28.075973623632137,27.290740736017007,27.290740736017007,461802400.0,-0.04229440804274065,0.01243750823704192
2015-07-23,AAPL,27.999916076660156,28.43168046919192,27.977543414278724,28.23257606291761,203998000.0,-0.0004789932358801874,0.015574009472984554
2015-07-24,AAPL,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200.0,-0.005273426058002628,0.015176501084000428
2015-07-25,AAPL,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200.0,0.0,0.014861139394361868
2015-07-26,AAPL,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200.0,0.0,0.01449433004904124
2015-07-27,AAPL,27.465240478515625,27.653160260182386,27.31982841396688,27.536828560389985,177822000.0,-0.013895464960158477,0.014144663578042432
2015-07-28,AAPL,27.60169792175293,27.72026719647293,27.416017505631867,27.60169792175293,134472400.0,0.00496836877667417,0.014209459214911489
2015-07-29,AAPL,27.514448165893555,27.628542218951036,27.353374610234507,27.55024304794842,148046800.0,-0.0031610285753693734,0.013898428424503275
